,id,name,artists,artist_ids,year,genre,language,country,AppleMusicLink,SpotifyLink,YouTubeLink,YouTubeMusicLink,PandoraLink,DeezerLink,SoundCloudLink,AmazonMusicLink,TIDALLink,NapsterLink,YandexLink
0,46eD6ihjMBGmV0GmF4wRUG,Together,['Aluminum Babe'],['5vtzrw6ScyjN1gifJywppu'],2007,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/299055073?i=299055108&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/46eD6ihjMBGmV0GmF4wRUG""","""https://www.youtube.com/watch?v=zrn7co6NVnM""","""https://music.youtube.com/watch?v=zrn7co6NVnM""",not found,"""https://www.deezer.com/track/76931273""",not found,"""https://music.amazon.com/albums/B001NFRSLK?trackAsin=B001NFMJE6&amp;do=play""",not found,"""https://napster.com/track/tra.24979923""","""https://music.yandex.ru/track/5804796"""
1,3QLweFNLOOPAU0Fnjn1Vni,Transcendental Game of Zen,['Minamina Goodsong'],['3KSIlUJhotpyPWWlMg5N0d'],2005,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/77780702?i=77780646&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/7vbHPzz7aVzuspoC0n1402""","""https://www.youtube.com/watch?v=6G67Qt50rSw""","""https://music.youtube.com/watch?v=6G67Qt50rSw""","""https://www.pandora.com/TR:10720948""","""https://www.deezer.com/track/30637791""",not found,"""https://music.amazon.com/albums/B000S995TU?trackAsin=B000S3HBJC&amp;do=play""","""https://listen.tidal.com/track/19121337""",not found,"""https://music.yandex.ru/track/46431776"""
2,2BsfogfDmNTWVglBkRD40I,Heart Beat,['Funky Destination'],['2FK2jZ7cuokxYOC5nSM7bK'],2015,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/959184843?i=959184858&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/2BsfogfDmNTWVglBkRD40I""","""https://www.youtube.com/watch?v=c_EbNFwTdKQ""","""https://music.youtube.com/watch?v=c_EbNFwTdKQ""","""https://www.pandora.com/TR:6409197""","""https://www.deezer.com/track/92909472""","""https://soundcloud.com/funkydestinationofficial/heart-beat""",not found,"""https://listen.tidal.com/track/39842915""","""https://napster.com/track/tra.173373419""","""https://music.yandex.ru/track/21299655"""
3,1HsaLDyJtQa8QVbNvxDvm9,Satisfied,['Rebecca Folsom'],['5mswgSvDrYFvx3BpnBZJaq'],2004,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/16239875?i=16239867&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/1HsaLDyJtQa8QVbNvxDvm9""","""https://www.youtube.com/watch?v=EfzLvX8gvfI""","""https://music.youtube.com/watch?v=EfzLvX8gvfI""",not found,"""https://www.deezer.com/track/70069127""",not found,"""https://music.amazon.com/albums/B000QQX38E?trackAsin=B000QLY3WY&amp;do=play""",not found,"""https://napster.com/track/tra.6689978""","""https://music.yandex.ru/track/13507660"""
4,03fblp49WwWCsIdIP3E6UZ,Superbird (Ft. Singing Bird),['The Bug'],['213i4NKah1DX9q0FNiKsuw'],2003,NAN,NAN,NAN,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
5,0Veyvc3n9AcLSoK3r1dA12,Voices in My Head,['A Boogie Wit da Hoodie'],['31W5EY0aAly4Qieq6OFu6I'],2018,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/1210537086?i=1210538352&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/5de7ci7TFqbQ1PFgKAD7MR""","""https://www.youtube.com/watch?v=aMimIZJiMp0""","""https://music.youtube.com/watch?v=aMimIZJiMp0""","""https://www.pandora.com/TR:9970597""","""https://www.deezer.com/track/145440214""","""https://soundcloud.com/pnbrock/pnb-rock-kodak-black-a-boogie-horses-from-the-fate-of-the-furious-the-album-official-audio""","""https://music.amazon.com/albums/B06XCPB3XK?trackAsin=B06XCFZS79&amp;do=play""","""https://listen.tidal.com/track/71926527""","""https://napster.com/track/tra.419868873""","""https://music.yandex.ru/track/34376076"""
6,30r8XfuTmsqXnmT4eOYLvk,Yop Sticc,"['Innerstate Ike', 'T- Loc']","['0vsqez7aphniHAnu6vCNkW', '7BKaq3LBUNAhdJwSwn2UZr']",2017,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/1215488797?i=1215488837&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/30r8XfuTmsqXnmT4eOYLvk""","""https://www.youtube.com/watch?v=8iUglABPFRg""","""https://music.youtube.com/watch?v=8iUglABPFRg""",not found,"""https://www.deezer.com/track/144346258""",not found,"""https://music.amazon.com/albums/B06XNLXTYC?trackAsin=B06XNPB136&amp;do=play""","""https://listen.tidal.com/track/71584395""",not found,not found
7,4YQ9WEYQG7fq0MAUYeB19Y,Vamos Muy Bien,['Obus'],['5OImtJcOmtdm3MkR1yLHkp'],1984,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/273928463?i=273928632&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""",not found,"""https://www.youtube.com/watch?v=rvu5dE93VtU""","""https://music.youtube.com/watch?v=rvu5dE93VtU""","""https://www.pandora.com/TR:10038632""","""https://www.deezer.com/track/1005300""","""https://soundcloud.com/obus-official/vamos-muy-bien-1""","""https://music.amazon.com/albums/B004A2QCQA?trackAsin=B004A2X326&amp;do=play""",not found,"""https://napster.com/track/tra.52758892""",not found
8,5C9OlO8uF1DgOadaIl3hoR,Love Is Calling,['Jonnie and Brookie'],['4RHnlxSFrHnx2gRMvpUAM8'],2014,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/398731008?i=398732778&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/1NxUve2DNzBwY52NgU6u7i""",not found,not found,not found,"""https://www.deezer.com/track/70503229""",not found,"""https://music.amazon.com/albums/B00477F4DU?trackAsin=B00477F4N0&amp;do=play""",not found,"""https://napster.com/track/tra.41841669""","""https://music.yandex.ru/track/13728414"""
9,6FdSFTYUFxRcSOCgwrDl3h,Right Now,['Lettuce'],['1fZXjUQEkVbB0TvZX4qFR8'],2017,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/1292424573?i=1292425757&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/6FdSFTYUFxRcSOCgwrDl3h""","""https://www.youtube.com/watch?v=91gIcvpZ0RE""","""https://music.youtube.com/watch?v=91gIcvpZ0RE""","""https://www.pandora.com/TR:32625095""","""https://www.deezer.com/track/411263552""","""https://soundcloud.com/lettucefunk/right-off""","""https://music.amazon.com/albums/B075XDR9FT?trackAsin=B075XF6WC1&amp;do=play""","""https://listen.tidal.com/track/79213290""","""https://napster.com/track/tra.277052260""","""https://music.yandex.ru/track/37209331"""
10,3CmfdB6szNadqJ5c5knehF,Bis ans Ende meiner Lieder - Live 2005,['Udo Jürgens'],['2G0htB8PxlO2onxnIismur'],2006,NAN,NAN,NAN,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
11,7c3gL4sc9NOk5MpdAy4BYr,Hope,['Nomadic'],['5Wphrm29N2BLcBqZOmRXN5'],2019,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/267578088?i=267578306&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/6VywQKn8urXZH5CCMdDJxA""","""https://www.youtube.com/watch?v=kk6kF6RWl48""","""https://music.youtube.com/watch?v=kk6kF6RWl48""","""https://www.pandora.com/TR:1162431""","""https://www.deezer.com/track/69651544""",not found,"""https://music.amazon.com/albums/B000Y0JIY0?trackAsin=B000Y0JSQ8&amp;do=play""","""https://listen.tidal.com/track/21701931""","""https://napster.com/track/tra.17140110""","""https://music.yandex.ru/track/25426098"""
12,3qRqv0CXOuhFXZSe2gYe8s,Future - Mella Dee Remix,"['Breakage', 'Madi Lane']","['68Wb5Pcy71lLaKdIB6cBA5', '2vHt2gQUCx0PVvzmcE0Hx4']",2015,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/981557835?i=981557922&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/6TZAogUjyAPK9w22VipkME""","""https://www.youtube.com/watch?v=hwxr0YuXhh8""","""https://music.youtube.com/watch?v=hwxr0YuXhh8""","""https://www.pandora.com/TR:19030617""","""https://www.deezer.com/track/97963068""","""https://soundcloud.com/breakage-music/future-mella-dee-remix-feat""","""https://music.amazon.com/albums/B00VGXNMGY?trackAsin=B00VGXNOOO&amp;do=play""","""https://listen.tidal.com/track/44638503""","""https://napster.com/track/tra.182931614""",not found
13,7qGj2Tc5kduc41ZrtwQ6S4,Chemicals,['A. J. Roach'],['3udek7LlJkB7KQjhqv4VXT'],2008,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/274512555?i=274512695&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/7qGj2Tc5kduc41ZrtwQ6S4""","""https://www.youtube.com/watch?v=oHR8SGZb4wk""","""https://music.youtube.com/watch?v=oHR8SGZb4wk""",not found,not found,not found,"""https://music.amazon.com/albums/B001587QJO?trackAsin=B001587QZI&amp;do=play""",not found,"""https://napster.com/track/tra.19420970""","""https://music.yandex.ru/track/13299751"""
14,2fiMtnc1H20IkuacBfbhRU,Hug You Squeeze You (Live),['David Gerald'],['4moPcLPPNrocbonnqUaIZr'],2018,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/1373117759?i=1373117762&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/2fiMtnc1H20IkuacBfbhRU""","""https://www.youtube.com/watch?v=nXoSiIU1En0""","""https://music.youtube.com/watch?v=nXoSiIU1En0""",not found,"""https://www.deezer.com/track/487194262""",not found,"""https://music.amazon.com/albums/B07C6R5R4B?trackAsin=B07C6Q3Z2K&amp;do=play""","""https://listen.tidal.com/track/87461761""","""https://napster.com/track/tra.309097519""",not found
15,10JtGTLLwi5R2HqiS6gK9r,10 Pièces pittoresques: 10 Pieces pittoresques: No. 9. Menuet pompeux (arr. M. Ravel),"['Maurice Ravel', 'Emmanuel Chabrier', 'Minnesota Orchestra', 'Eiji Oue']","['17hR0sYHpx7VYTMRfFUOmY', '7y3p0lS9e0oGcJUOHlF1wk', '3Kc4x6BFeZVfx0mAgnDykn', '0HWPIGRL1eXG4wSwTNlvQN']",2012,NAN,NAN,NAN,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
16,1g2YrU4FQ6QxTjFbQnf5h1,Pools Of Eden,['Eliza Gilkyson'],['1x2vfyp8dGA84qgwb3D9QG'],1997,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/210647937?i=210647939&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/1g2YrU4FQ6QxTjFbQnf5h1""","""https://www.youtube.com/watch?v=m-KKnkl8EBg""","""https://music.youtube.com/watch?v=m-KKnkl8EBg""","""https://www.pandora.com/TR:9797023""","""https://www.deezer.com/track/9564998""",not found,"""https://music.amazon.com/albums/B0012ARLO0?trackAsin=B0012ARGZY&amp;do=play""","""https://listen.tidal.com/track/35576907""","""https://napster.com/track/tra.853328""","""https://music.yandex.ru/track/13873224"""
17,3GgHZNujQLPZSMU8vOfMJR,Concerto Madrigalesco RV129 for strings and continuo: IV. Allegro molto moderato,"['Antonio Vivaldi', 'Elin Manahan Thomas', 'Florilegium']","['2QOIawHpSlOwXDvSqQ9YJR', '42lAvOjda4aRK629Oqplue', '1p7yUCNCvt3z8Y0DhXQ8Ew']",2012,NAN,NAN,NAN,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
18,6bCDS9kHjjHwthzOKMREt9,Rissani,['Kingdom of the Holy Sun'],['7q3rdnv4fCwNxiumFRTXcB'],2013,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/1059464793?i=1059465338&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/6bCDS9kHjjHwthzOKMREt9""","""https://www.youtube.com/watch?v=OH-49VbCajM""","""https://music.youtube.com/watch?v=OH-49VbCajM""",not found,"""https://www.deezer.com/track/113215026""",not found,"""https://music.amazon.com/albums/B0184FEVXY?trackAsin=B0184FF1D8&amp;do=play""","""https://listen.tidal.com/track/54109237""",not found,"""https://music.yandex.ru/track/26066357"""
19,1NArXz9IT7ejqXpuXNkaO3,At the Races,['Nightnoise'],['4YtmmFFu6n1ywx1RR6L5oD'],1988,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/164187823?i=164187906&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/2xBH3rPeIZICfP0RmQZxCR""","""https://www.youtube.com/watch?v=xj3Yc9ZgomI""","""https://music.youtube.com/watch?v=xj3Yc9ZgomI""","""https://www.pandora.com/TR:541862""","""https://www.deezer.com/track/563351""",not found,"""https://music.amazon.com/albums/B001VA7RNG?trackAsin=B001VA5N28&amp;do=play""","""https://listen.tidal.com/track/2992780""","""https://napster.com/track/tra.2425381""","""https://music.yandex.ru/track/824706"""
20,2GNHulA1IOuM5CZ0LTpfyZ,Behind the Mask,['Mumakil'],['35V2PdmNASzJV2MkOhWpZS'],2013,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/625424397?i=625426191&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/2GNHulA1IOuM5CZ0LTpfyZ""","""https://www.youtube.com/watch?v=ahix84qlm6Y""","""https://music.youtube.com/watch?v=ahix84qlm6Y""","""https://www.pandora.com/TR:2248032""","""https://www.deezer.com/track/65423467""","""https://soundcloud.com/mumakil/behind-the-mask""","""https://music.amazon.com/albums/B00BTLUBQM?trackAsin=B00BTLUNTW&amp;do=play""","""https://listen.tidal.com/track/19360015""",not found,"""https://music.yandex.ru/track/9915557"""
21,6b17CSxHc6EduoG3tr5Zrr,Laleia,['Eggbox'],['3gKn64T5Py3tLPcQvrHhAz'],2015,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/977365179?i=977365268&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/0K2EXNmsalfaq1pBEFoJhQ""","""https://www.youtube.com/watch?v=OPJcMkAsAwE""","""https://music.youtube.com/watch?v=OPJcMkAsAwE""",not found,"""https://www.deezer.com/track/97350896""","""https://soundcloud.com/eggboxband/01-give-up""",not found,"""https://listen.tidal.com/track/44211058""","""https://napster.com/track/tra.181396865""","""https://music.yandex.ru/track/23134169"""
22,0ScCQvbMX4hVhCWSwinuLv,"Lake Hylia (From ""The Legend of Zelda: Twilight Princess"")",['Michael Tai'],['5NLlq8IzOUuqDYGPxoPkSC'],2020,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/1516952937?i=1516952942&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/7jYPiESdrO9cBqbN7uaVDB""",not found,not found,not found,"""https://www.deezer.com/track/977745462""",not found,"""https://music.amazon.com/albums/B089JGJSBM?trackAsin=B089JG3QTK&amp;do=play""",not found,not found,"""https://music.yandex.ru/track/69490031"""
23,0o5Vg6hrz0YA7OgOxGO6Om,Toi l'ami,['Sylvain Lelièvre'],['5RHfIYR4tzf3LlRXJsN8tH'],2008,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/1144974567?i=1144974843&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/4sgt7lmzYk9vOXqhuNz5h1""","""https://www.youtube.com/watch?v=FsKgEkjsjb8""","""https://music.youtube.com/watch?v=FsKgEkjsjb8""",not found,not found,not found,"""https://music.amazon.com/albums/B07KYGHK9T?trackAsin=B07KYG9SHQ&amp;do=play""","""https://listen.tidal.com/track/157242603""",not found,"""https://music.yandex.ru/track/54418346"""
24,0myYmSaC7qJhruWXqiGftS,Spell,['Nels Cline'],['3s6o8vxtYJ1utkWl8EXxUp'],2004,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/379785917?i=379786035&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/0myYmSaC7qJhruWXqiGftS""","""https://www.youtube.com/watch?v=xU6Gk_FNZVE""","""https://music.youtube.com/watch?v=xU6Gk_FNZVE""",not found,"""https://www.deezer.com/track/63649948""",not found,"""https://music.amazon.com/albums/B000QZRE0S?trackAsin=B000QMF6GU&amp;do=play""","""https://listen.tidal.com/track/9102166""","""https://napster.com/track/tra.6715305""","""https://music.yandex.ru/track/7583983"""
25,2gDQOjN28lXuFlUv9gPE6Z,Syysunelma,['Katri Helena'],['2IfvzNKtnV8PTAh7H6ZVfv'],2003,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/656151270?i=656151420&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/4xbCCq7DcUsatSaXXdzv1p""","""https://www.youtube.com/watch?v=4SSGr_-RrSg""","""https://music.youtube.com/watch?v=4SSGr_-RrSg""","""https://www.pandora.com/TR:6962518""","""https://www.deezer.com/track/3610334""","""https://soundcloud.com/katri-helena/syysunelma""","""https://music.amazon.com/albums/B073JTS9GL?trackAsin=B073PHZ24G&amp;do=play""","""https://listen.tidal.com/track/147305665""","""https://napster.com/track/tra.111836208""","""https://music.yandex.ru/track/145376"""
26,1kQtmkiOVpYs1bTFOmkKos,Movement,['Isaac Shepard'],['1DwN9SgcUTscLOl70fwS7b'],2010,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/385807779?i=385807784&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/1kQtmkiOVpYs1bTFOmkKos""","""https://www.youtube.com/watch?v=UMqYnaJvqMU""","""https://music.youtube.com/watch?v=UMqYnaJvqMU""","""https://www.pandora.com/TR:1628524""","""https://www.deezer.com/track/70383673""",not found,"""https://music.amazon.com/albums/B00NFRGOH8?trackAsin=B00NFRGTIW&amp;do=play""","""https://listen.tidal.com/track/65951445""","""https://napster.com/track/tra.41857250""","""https://music.yandex.ru/track/11105512"""
27,0JPSGHQFV7pggDy3t5r38b,Ca Y Est,['Edie'],['5PysFIogWv27aGQREziTwm'],2004,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/53650797?i=53650749&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/6njjksqJY0u49wHbeQJkva""","""https://www.youtube.com/watch?v=gJNunMUqoaQ""","""https://music.youtube.com/watch?v=gJNunMUqoaQ""",not found,"""https://www.deezer.com/track/3840439""","""https://soundcloud.com/edie-official/ca-y-est-1""","""https://music.amazon.com/albums/B000S532T8?trackAsin=B000S4ZYJK&amp;do=play""","""https://listen.tidal.com/track/2364590""","""https://napster.com/track/tra.15463737""","""https://music.yandex.ru/track/45922309"""
28,7yLTTLI4YdsNZcsUfJ7wFG,Beetleguile,['Lederhosen Lucil'],['1Z37d31vjes5IvCwP7xYTR'],2002,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/260467298?i=260467493&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/7yLTTLI4YdsNZcsUfJ7wFG""","""https://www.youtube.com/watch?v=QzlUmFUhoOU""","""https://music.youtube.com/watch?v=QzlUmFUhoOU""",not found,"""https://www.deezer.com/track/9116086""",not found,not found,not found,"""https://napster.com/track/tra.24244146""","""https://music.yandex.ru/track/13680377"""
29,4tf8l1bRWJp1f0GV2Vmdjs,Eva Mendes,['The Celebrities'],['4L9NSXWWEjA6cvHno1F6ZN'],2008,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/274871553?i=274871617&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/4tf8l1bRWJp1f0GV2Vmdjs""","""https://www.youtube.com/watch?v=tOVM_0Xdv0g""","""https://music.youtube.com/watch?v=tOVM_0Xdv0g""","""https://www.pandora.com/TR:6742827""","""https://www.deezer.com/track/8419256""",not found,"""https://music.amazon.com/albums/B00194OUGQ?trackAsin=B00194RA6I&amp;do=play""","""https://listen.tidal.com/track/31733803""",not found,"""https://music.yandex.ru/track/10324210"""
30,4GRiiCPfiJebEt7GhJ56iF,On the Bridge,['Dangermaker'],['7uDYjd0MCgrBPqy2lgU8Jy'],2014,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/829759349?i=829759537&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/4GRiiCPfiJebEt7GhJ56iF""","""https://www.youtube.com/watch?v=r56Q4FZaULc""","""https://music.youtube.com/watch?v=r56Q4FZaULc""","""https://www.pandora.com/TR:2710191""","""https://www.deezer.com/track/75668579""",not found,"""https://music.amazon.com/albums/B00IP8F65I?trackAsin=B00IP8FBD0&amp;do=play""","""https://listen.tidal.com/track/26749664""","""https://napster.com/track/tra.139375704""","""https://music.yandex.ru/track/12919799"""
31,2oAVKRiMd5wkMEXZrFTGWm,Chahar Shanbe Souri,"['Sadegh Alishahi', 'Ahmad Tavakoli']","['5xSWC32cxashLE9KDU0qLF', '2dMCGOuJE2wHTP1IOUkkOD']",2019,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/1576018045?i=1576018251&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/2oAVKRiMd5wkMEXZrFTGWm""",not found,not found,"""https://www.pandora.com/TR:17633331""","""https://www.deezer.com/track/1099176942""",not found,"""https://music.amazon.com/albums/B08KPC4VS7?trackAsin=B08KPF2GB5&amp;do=play""","""https://listen.tidal.com/track/157444148""",not found,"""https://music.yandex.ru/track/51297270"""
32,3SSqUeNtvTqxUzjEOxH3u1,Daughter Of The Night - Live Version,['Santana'],['6GI52t8N5F02MxU0g5U69P'],1988,NAN,NAN,NAN,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
33,3elJbjdsrFOYcmYP3yx3IX,Es Por Demás,['Las Hermanas Padilla'],['2PvsDSuPlWMsCnMcdnQzAZ'],2010,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/209660903?i=209661071&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""",not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
34,4usnCQRmtpByAPPt9xdEVx,The Love Within,['Ken Townshend'],['6meuligfJ5ZNj1mwCVfcuO'],2006,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/134844841?i=134846869&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/4usnCQRmtpByAPPt9xdEVx""","""https://www.youtube.com/watch?v=wJ8ezWh9rCY""","""https://music.youtube.com/watch?v=wJ8ezWh9rCY""",not found,"""https://www.deezer.com/track/8364717""",not found,"""https://music.amazon.com/albums/B0012KR1QI?trackAsin=B0012KPFMK&amp;do=play""","""https://listen.tidal.com/track/30119855""",not found,"""https://music.yandex.ru/track/13222758"""
35,01AGAwVRJ1qEYhbQaEikC3,Windmill,['Tartufi'],['3j8IGBam5zpsyhPC4aDXAs'],2006,NAN,NAN,NAN,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
36,3uim0knfvn0TzH8iYx6o5i,Using Your Imagination,['Monty Harper'],['66z8hGVbduE6jpBAHY7Eql'],1996,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/6196966?i=6196956&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/3uim0knfvn0TzH8iYx6o5i""","""https://www.youtube.com/watch?v=MdIEso5grWc""","""https://music.youtube.com/watch?v=MdIEso5grWc""","""https://www.pandora.com/TR:1470757""","""https://www.deezer.com/track/8926371""",not found,"""https://music.amazon.com/albums/B0012K8112?trackAsin=B0012K68M6&amp;do=play""",not found,"""https://napster.com/track/tra.5058092""","""https://music.yandex.ru/track/11956465"""
37,0zZKl5xeWIF0Qp484Yn2if,Go To,"['Munchie B', 'Ethi']","['3EkPBqAGQgIxlfgUMxuaQM', '3dN94vIPW6CPhNFoV9gObW']",2020,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/1529999273?i=1529999283&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/0zZKl5xeWIF0Qp484Yn2if""",not found,not found,not found,"""https://www.deezer.com/track/1069518592""",not found,"""https://music.amazon.com/albums/B08HCN5X7W?trackAsin=B08HCVK7DJ&amp;do=play""","""https://listen.tidal.com/track/154036944""","""https://napster.com/track/tra.508672098""","""https://music.yandex.ru/track/70827719"""
38,3AP1gfJaBuSMT8dVQEbJsy,Drown,['Pushover'],['70ucwKbI4yNg0dbMDOq3wL'],2000,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/320920042?i=320920126&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/3AP1gfJaBuSMT8dVQEbJsy""","""https://www.youtube.com/watch?v=0UYDdm5ziTI""","""https://music.youtube.com/watch?v=0UYDdm5ziTI""","""https://www.pandora.com/TR:2559801""","""https://www.deezer.com/track/11047689""",not found,"""https://music.amazon.com/albums/B002CYKRBE?trackAsin=B002CYFE76&amp;do=play""","""https://listen.tidal.com/track/9753875""","""https://napster.com/track/tra.28885197""","""https://music.yandex.ru/track/6643035"""
39,0sDbcan3siAc2l2wCWzpTo,Ready To Pop Off - NuKid Remix,"['AC Slater', 'Young Lyxx', 'NuKid']","['6EqFMCnVGBRNmwPlk2f3Uc', '1KaPSJ1xlpywMSGiK1Qftk', '1VV86JiVdv8JodqySpTq4R']",2020,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/1501784167?i=1501784174&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/0sDbcan3siAc2l2wCWzpTo""","""https://www.youtube.com/watch?v=6YS1JnFIXXQ""","""https://music.youtube.com/watch?v=6YS1JnFIXXQ""","""https://www.pandora.com/TR:29658943""","""https://www.deezer.com/track/897624132""","""https://soundcloud.com/nightbassrecords/ac-slater-ready-to-pop-off-ft-young-lyxx-nukid-remix""","""https://music.amazon.com/albums/B085L29QD6?trackAsin=B085L87XKJ&amp;do=play""",not found,not found,not found
40,16iA4L1h3ovgNz9dl7yaCF,1st Sex,['Danny Elfman'],['5qBZETtyzfYnXOobDXbmcD'],2017,NAN,NAN,NAN,"""https://geo.music.apple.com/us/album/_/1202433080?i=1202433652&amp;mt=1&amp;app=music&amp;ls=1&amp;at=1000lHKX""","""https://open.spotify.com/track/16iA4L1h3ovgNz9dl7yaCF""","""https://www.youtube.com/watch?v=lVuz-0QtnI8""","""https://music.youtube.com/watch?v=lVuz-0QtnI8""","""https://www.pandora.com/TR:10229524""","""https://www.deezer.com/track/900659212""","""https://soundcloud.com/danny-elfman-official/1st-sex""","""https://music.amazon.com/albums/B085RRWPSX?trackAsin=B085RSKR1M&amp;do=play""","""https://listen.tidal.com/track/134082862""","""https://napster.com/track/tra.251620828""","""https://music.yandex.ru/track/43101797"""
